Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2019,US,"Electric Generators, Electric Utilities",Wind,231.0,141.0,16363.6,15715.0
2019,US,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,17.0,14.0,841.6,696.2
2019,US,"Electric Generators, Independent Power Producers",All Sources,9628.0,5449.0,469612.6,434949.0
2019,US,"Electric Generators, Independent Power Producers",Coal,110.0,59.0,58285.2,53646.5
2019,US,"Electric Generators, Independent Power Producers",Geothermal,163.0,60.0,3506.8,2359.5
2019,US,"Electric Generators, Independent Power Producers",Hydroelectric,1258.0,506.0,5905.3,5764.3
2019,US,"Electric Generators, Independent Power Producers",Natural Gas,1595.0,476.0,211313.1,187715.6
2019,US,"Electric Generators, Independent Power Producers",Nuclear,43.0,27.0,46695.4,44238.4
2019,US,"Electric Generators, Independent Power Producers",Other,84.0,74.0,798.2,760.7
2019,US,"Electric Generators, Independent Power Producers",Other Biomass,1443.0,327.0,3625.7,3216.8
2019,US,"Electric Generators, Independent Power Producers",Petroleum,470.0,141.0,13228.6,11514.8
2019,US,"Electric Generators, Independent Power Producers",Pumped Storage,20.0,5.0,3340.0,3349.4
2019,US,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3321.0,2846.0,33400.0,33174.5
2019,US,"Electric Generators, Independent Power Producers",Wind,1061.0,969.0,87838.3,87732.8
2019,US,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,60.0,55.0,1676.0,1475.7
2019,US,Industrial Power,All Sources,1514.0,587.0,30622.8,26505.6
2019,US,Industrial Power,Coal,90.0,35.0,1791.9,1724.9
2019,US,Industrial Power,Hydroelectric,130.0,33.0,229.3,214.2
2019,US,Industrial Power,Natural Gas,647.0,274.0,17601.4,14803.4
2019,US,Industrial Power,Other,66.0,44.0,1410.6,1266.3
2019,US,Industrial Power,Other Biomass,48.0,22.0,161.5,146.8
2019,US,Industrial Power,Other Gases,87.0,40.0,2508.1,2152.0
2019,US,Industrial Power,Petroleum,157.0,48.0,549.6,510.2
2019,US,Industrial Power,Solar Thermal and Photovoltaic,30.0,26.0,60.3,58.0
2019,US,Industrial Power,Wind,26.0,16.0,52.0,45.0
2019,US,Industrial Power,Wood and Wood Derived Fuels,233.0,121.0,6258.1,5584.8
2019,US,Total Electric Power Industry,All Sources,22733.0,9805.0,1197937.1,1099114.1
2019,US,Total Electric Power Industry,Coal,668.0,308.0,248286.3,228657.4
2019,US,Total Electric Power Industry,Geothermal,172.0,65.0,3849.3,2555.4
2019,US,Total Electric Power Industry,Hydroelectric,4014.0,1452.0,79787.1,79773.1
2019,US,Total Electric Power Industry,Natural Gas,6020.0,1899.0,542413.2,476567.4
2019,US,Total Electric Power Industry,Nuclear,96.0,58.0,102877.3,98119.0
2019,US,Total Electric Power Industry,Other,254.0,211.0,2819.9,2600.4
2019,US,Total Electric Power Industry,Other Biomass,1917.0,509.0,5382.7,4738.8
2019,US,Total Electric Power Industry,Other Gases,94.0,44.0,2893.3,2514.0
2019,US,Total Electric Power Industry,Petroleum,3692.0,1091.0,36121.0,31401.3
2019,US,Total Electric Power Industry,Pumped Storage,153.0,40.0,21871.3,22778.3
2019,US,Total Electric Power Industry,Solar Thermal and Photovoltaic,3967.0,3330.0,37788.0,37468.3
2019,US,Total Electric Power Industry,Wind,1353.0,1150.0,104328.6,103566.2
2019,US,Total Electric Power Industry,Wood and Wood Derived Fuels,333.0,208.0,9519.1,8374.5
2019,UT,"Combined Heat and Power, Electric Power",All Sources,1.0,1.0,16.5,14.0
2019,UT,"Combined Heat and Power, Electric Power",Natural Gas,1.0,1.0,16.5,14.0
2019,UT,Commercial Power,All Sources,11.0,5.0,19.5,15.5
2019,UT,Commercial Power,Natural Gas,8.0,4.0,17.2,13.3
2019,UT,Commercial Power,Other Biomass,3.0,1.0,2.3,2.2
2019,UT,"Electric Generators, Electric Utilities",All Sources,140.0,51.0,8234.1,7451.7
2019,UT,"Electric Generators, Electric Utilities",Coal,8.0,4.0,4754.0,4530.0
2019,UT,"Electric Generators, Electric Utilities",Geothermal,2.0,1.0,44.8,31.7
2019,UT,"Electric Generators, Electric Utilities",Hydroelectric,53.0,28.0,262.3,257.3
2019,UT,"Electric Generators, Electric Utilities",Natural Gas,65.0,15.0,3134.2,2596.5
2019,UT,"Electric Generators, Electric Utilities",Other,1.0,1.0,9.5,8.4
2019,UT,"Electric Generators, Electric Utilities",Petroleum,11.0,3.0,29.3,27.8
2019,UT,"Electric Generators, Independent Power Producers",All Sources,52.0,44.0,1425.3,1417.6
2019,UT,"Electric Generators, Independent Power Producers",Coal,1.0,1.0,58.1,51.0
2019,UT,"Electric Generators, Independent Power Producers",Geothermal,3.0,2.0,39.0,39.0
2019,UT,"Electric Generators, Independent Power Producers",Hydroelectric,1.0,1.0,2.3,2.3
2019,UT,"Electric Generators, Independent Power Producers",Natural Gas,2.0,1.0,9.8,9.8
2019,UT,"Electric Generators, Independent Power Producers",Other Biomass,8.0,3.0,11.2,10.6
2019,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,32.0,31.0,916.7,916.7
2019,UT,"Electric Generators, Independent Power Producers",Wind,5.0,5.0,388.2,388.2
2019,UT,Industrial Power,All Sources,7.0,3.0,116.6,92.7
2019,UT,Industrial Power,Natural Gas,6.0,3.0,84.8,60.9
2019,UT,Industrial Power,Other,1.0,1.0,31.8,31.8
2019,UT,Total Electric Power Industry,All Sources,211.0,104.0,9812.0,8991.5
2019,UT,Total Electric Power Industry,Coal,9.0,5.0,4812.1,4581.0
2019,UT,Total Electric Power Industry,Geothermal,5.0,3.0,83.8,70.7
2019,UT,Total Electric Power Industry,Hydroelectric,54.0,29.0,264.6,259.6
2019,UT,Total Electric Power Industry,Natural Gas,82.0,24.0,3262.5,2694.5
2019,UT,Total Electric Power Industry,Other,2.0,2.0,41.3,40.2
2019,UT,Total Electric Power Industry,Other Biomass,11.0,4.0,13.5,12.8
2019,UT,Total Electric Power Industry,Petroleum,11.0,3.0,29.3,27.8
2019,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,32.0,31.0,916.7,916.7
2019,UT,Total Electric Power Industry,Wind,5.0,5.0,388.2,388.2
2019,VA,"Combined Heat and Power, Electric Power",All Sources,8.0,2.0,628.6,538.3
2019,VA,"Combined Heat and Power, Electric Power",Coal,2.0,1.0,114.8,105.0
2019,VA,"Combined Heat and Power, Electric Power",Natural Gas,5.0,2.0,417.8,337.3
2019,VA,"Combined Heat and Power, Electric Power",Other,1.0,1.0,96.0,96.0
2019,VA,Commercial Power,All Sources,11.0,7.0,102.4,85.3
2019,VA,Commercial Power,Natural Gas,1.0,1.0,6.3,2.5
2019,VA,Commercial Power,Other Biomass,7.0,3.0,91.0,77.5
2019,VA,Commercial Power,Petroleum,2.0,2.0,3.8,4.0
2019,VA,Commercial Power,Solar Thermal and Photovoltaic,1.0,1.0,1.3,1.3
2019,VA,"Electric Generators, Electric Utilities",All Sources,226.0,77.0,23765.8,22504.8
2019,VA,"Electric Generators, Electric Utilities",Coal,5.0,3.0,2568.9,2493.0
2019,VA,"Electric Generators, Electric Utilities",Hydroelectric,43.0,14.0,786.3,832.1
2019,VA,"Electric Generators, Electric Utilities",Natural Gas,56.0,15.0,10856.9,10041.6
2019,VA,"Electric Generators, Electric Utilities",Nuclear,4.0,2.0,3654.4,3568.0
2019,VA,"Electric Generators, Electric Utilities",Other Biomass,1.0,1.0,1.1,1.0
2019,VA,"Electric Generators, Electric Utilities",Petroleum,93.0,30.0,2282.6,1951.6
2019,VA,"Electric Generators, Electric Utilities",Pumped Storage,9.0,2.0,3109.3,3241.0
2019,VA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,12.0,12.0,293.0,223.5
2019,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,3.0,3.0,213.3,153.0
2019,VA,"Electric Generators, Independent Power Producers",All Sources,479.0,52.0,4901.7,4455.1
2019,VA,"Electric Generators, Independent Power Producers",Coal,1.0,1.0,258.3,237.9
2019,VA,"Electric Generators, Independent Power Producers",Hydroelectric,24.0,8.0,32.4,31.4
2019,VA,"Electric Generators, Independent Power Producers",Natural Gas,23.0,5.0,3509.4,3196.4
2019,VA,"Electric Generators, Independent Power Producers",Other Biomass,332.0,18.0,257.9,229.4
2019,VA,"Electric Generators, Independent Power Producers",Petroleum,84.0,5.0,462.5,384.4
2019,VA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,14.0,14.0,331.3,331.3
2019,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1.0,1.0,49.9,44.3
2019,VA,Industrial Power,All Sources,36.0,13.0,487.6,461.2
2019,VA,Industrial Power,Coal,2.0,1.0,44.5,43.0
2019,VA,Industrial Power,Hydroelectric,8.0,3.0,3.7,2.5
2019,VA,Industrial Power,Natural Gas,14.0,6.0,128.5,115.2
2019,VA,Industrial Power,Other Biomass,1.0,1.0,1.4,1.4
2019,VA,Industrial Power,Petroleum,1.0,1.0,0.9,0.8
2019,VA,Industrial Power,Wood and Wood Derived Fuels,10.0,5.0,308.6,298.3
2019,VA,Total Electric Power Industry,All Sources,760.0,151.0,29886.1,28044.7
2019,VA,Total Electric Power Industry,Coal,10.0,6.0,2986.5,2878.9
2019,VA,Total Electric Power Industry,Hydroelectric,75.0,25.0,822.4,866.0
2019,VA,Total Electric Power Industry,Natural Gas,99.0,29.0,14918.9,13693.0
2019,VA,Total Electric Power Industry,Nuclear,4.0,2.0,3654.4,3568.0
2019,VA,Total Electric Power Industry,Other,1.0,1.0,96.0,96.0
2019,VA,Total Electric Power Industry,Other Biomass,341.0,23.0,351.4,309.3
2019,VA,Total Electric Power Industry,Petroleum,180.0,38.0,2749.8,2340.8
2019,VA,Total Electric Power Industry,Pumped Storage,9.0,2.0,3109.3,3241.0
2019,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,27.0,27.0,625.6,556.1
2019,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,14.0,9.0,571.8,495.6
2019,VT,Commercial Power,All Sources,2.0,1.0,1.4,0.7
2019,VT,Commercial Power,Wood and Wood Derived Fuels,2.0,1.0,1.4,0.7
2019,VT,"Electric Generators, Electric Utilities",All Sources,114.0,56.0,495.9,443.0
2019,VT,"Electric Generators, Electric Utilities",Hydroelectric,76.0,35.0,129.3,119.7
2019,VT,"Electric Generators, Electric Utilities",Other,5.0,5.0,9.0,9.0
2019,VT,"Electric Generators, Electric Utilities",Other Biomass,5.0,1.0,8.0,7.5
2019,VT,"Electric Generators, Electric Utilities",Petroleum,15.0,9.0,180.1,145.6
2019,VT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,10.0,10.0,39.0,39.0
2019,VT,"Electric Generators, Electric Utilities",Wind,2.0,2.0,71.0,70.2
2019,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,1.0,1.0,59.5,52.0
2019,VT,"Electric Generators, Independent Power Producers",All Sources,89.0,48.0,386.6,397.5
2019,VT,"Electric Generators, Independent Power Producers",Hydroelectric,53.0,12.0,199.0,211.5
2019,VT,"Electric Generators, Independent Power Producers",Other,1.0,1.0,1.9,1.9
2019,VT,"Electric Generators, Independent Power Producers",Other Biomass,1.0,1.0,1.6,1.6
2019,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,30.0,30.0,82.6,82.5
2019,VT,"Electric Generators, Independent Power Producers",Wind,3.0,3.0,80.0,80.0
2019,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1.0,1.0,21.5,20.0
2019,VT,Total Electric Power Industry,All Sources,205.0,105.0,883.9,841.2
2019,VT,Total Electric Power Industry,Hydroelectric,129.0,47.0,328.3,331.2
2019,VT,Total Electric Power Industry,Other,6.0,6.0,10.9,10.9
2019,VT,Total Electric Power Industry,Other Biomass,6.0,2.0,9.6,9.1
2019,VT,Total Electric Power Industry,Petroleum,15.0,9.0,180.1,145.6
2019,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,40.0,40.0,121.6,121.5
2019,VT,Total Electric Power Industry,Wind,5.0,5.0,151.0,150.2
2019,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,4.0,3.0,82.4,72.7
2019,WA,Commercial Power,All Sources,12.0,4.0,24.6,24.3
2019,WA,Commercial Power,Natural Gas,3.0,2.0,7.2,7.0
2019,WA,Commercial Power,Other Biomass,2.0,1.0,4.6,4.6
2019,WA,Commercial Power,Petroleum,7.0,3.0,12.8,12.7
2019,WA,"Electric Generators, Electric Utilities",All Sources,319.0,88.0,27277.1,26744.9
2019,WA,"Electric Generators, Electric Utilities",Hydroelectric,252.0,60.0,21078.1,21138.2
2019,WA,"Electric Generators, Electric Utilities",Natural Gas,33.0,13.0,2953.3,2409.4
2019,WA,"Electric Generators, Electric Utilities",Nuclear,1.0,1.0,1200.0,1163.0
2019,WA,"Electric Generators, Electric Utilities",Other,4.0,3.0,6.4,6.2
2019,WA,"Electric Generators, Electric Utilities",Other Biomass,8.0,1.0,36.5,36.5
2019,WA,"Electric Generators, Electric Utilities",Petroleum,1.0,1.0,2.7,2.5
2019,WA,"Electric Generators, Electric Utilities",Pumped Storage,6.0,1.0,314.0,314.0
2019,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1.0,1.0,0.5,0.5
2019,WA,"Electric Generators, Electric Utilities",Wind,12.0,9.0,1634.9,1624.6
2019,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,1.0,1.0,50.7,50.0
2019,WA,"Electric Generators, Independent Power Producers",All Sources,76.0,34.0,4078.1,3777.2
2019,WA,"Electric Generators, Independent Power Producers",Coal,2.0,1.0,1459.8,1340.0
2019,WA,"Electric Generators, Independent Power Producers",Hydroelectric,34.0,15.0,98.6,86.9
2019,WA,"Electric Generators, Independent Power Producers",Natural Gas,5.0,2.0,1016.1,850.0
2019,WA,"Electric Generators, Independent Power Producers",Other Biomass,22.0,3.0,35.9,32.6
2019,WA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1.0,1.0,19.2,19.2
2019,WA,"Electric Generators, Independent Power Producers",Wind,12.0,12.0,1448.5,1448.5
2019,WA,Industrial Power,All Sources,20.0,11.0,414.6,381.0
2019,WA,Industrial Power,Hydroelectric,1.0,1.0,0.4,0.3
2019,WA,Industrial Power,Natural Gas,3.0,1.0,139.8,120.0
2019,WA,Industrial Power,Wood and Wood Derived Fuels,16.0,10.0,274.4,260.7
2019,WA,Total Electric Power Industry,All Sources,427.0,137.0,31794.4,30927.4
2019,WA,Total Electric Power Industry,Coal,2.0,1.0,1459.8,1340.0
2019,WA,Total Electric Power Industry,Hydroelectric,287.0,76.0,21177.1,21225.4
2019,WA,Total Electric Power Industry,Natural Gas,44.0,18.0,4116.4,3386.4
2019,WA,Total Electric Power Industry,Nuclear,1.0,1.0,1200.0,1163.0
2019,WA,Total Electric Power Industry,Other,4.0,3.0,6.4,6.2
2019,WA,Total Electric Power Industry,Other Biomass,32.0,5.0,77.0,73.7
2019,WA,Total Electric Power Industry,Petroleum,8.0,4.0,15.5,15.2
2019,WA,Total Electric Power Industry,Pumped Storage,6.0,1.0,314.0,314.0
2019,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,2.0,2.0,19.7,19.7
2019,WA,Total Electric Power Industry,Wind,24.0,21.0,3083.4,3073.1
2019,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,17.0,11.0,325.1,310.7
2019,WI,"Combined Heat and Power, Electric Power",All Sources,21.0,8.0,305.4,282.5
2019,WI,"Combined Heat and Power, Electric Power",Natural Gas,2.0,1.0,283.5,261.0
2019,WI,"Combined Heat and Power, Electric Power",Other Biomass,19.0,7.0,21.9,21.5
2019,WI,Commercial Power,All Sources,40.0,9.0,111.0,106.4
2019,WI,Commercial Power,Natural Gas,6.0,4.0,32.2,27.7
2019,WI,Commercial Power,Other Biomass,8.0,2.0,18.9,18.8
2019,WI,Commercial Power,Petroleum,23.0,4.0,47.0,47.0
2019,WI,Commercial Power,Solar Thermal and Photovoltaic,2.0,2.0,3.0,3.0
2019,WI,Commercial Power,Wind,1.0,1.0,9.9,9.9
2019,WI,"Electric Generators, Electric Utilities",All Sources,360.0,110.0,14240.7,12483.3
2019,WI,"Electric Generators, Electric Utilities",Coal,13.0,7.0,5846.4,5487.2
2019,WI,"Electric Generators, Electric Utilities",Hydroelectric,176.0,49.0,488.5,361.8
2019,WI,"Electric Generators, Electric Utilities",Natural Gas,72.0,32.0,6509.4,5806.8
2019,WI,"Electric Generators, Electric Utilities",Petroleum,86.0,24.0,689.6,573.4
2019,WI,"Electric Generators, Electric Utilities",Wind,7.0,6.0,544.9,130.0
2019,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,6.0,4.0,161.9,124.1
2019,WI,"Electric Generators, Independent Power Producers",All Sources,117.0,47.0,2167.8,1999.2
2019,WI,"Electric Generators, Independent Power Producers",Hydroelectric,34.0,10.0,23.9,23.7
2019,WI,"Electric Generators, Independent Power Producers",Natural Gas,3.0,1.0,561.0,489.0
2019,WI,"Electric Generators, Independent Power Producers",Nuclear,2.0,1.0,1286.0,1201.1
2019,WI,"Electric Generators, Independent Power Producers",Other Biomass,53.0,11.0,57.5,56.2
2019,WI,"Electric Generators, Independent Power Producers",Petroleum,1.0,1.0,25.0,15.0
2019,WI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,20.0,20.0,37.4,37.4
2019,WI,"Electric Generators, Independent Power Producers",Wind,4.0,4.0,177.0,176.8
2019,WI,Industrial Power,All Sources,76.0,20.0,501.0,440.4
2019,WI,Industrial Power,Coal,4.0,3.0,59.8,53.6
2019,WI,Industrial Power,Hydroelectric,36.0,7.0,25.5,23.5
2019,WI,Industrial Power,Natural Gas,14.0,8.0,239.2,197.7
2019,WI,Industrial Power,Other,3.0,1.0,20.8,21.1
2019,WI,Industrial Power,Other Biomass,5.0,3.0,5.7,5.7
2019,WI,Industrial Power,Petroleum,3.0,2.0,3.3,3.3
2019,WI,Industrial Power,Wind,2.0,1.0,3.0,3.0
2019,WI,Industrial Power,Wood and Wood Derived Fuels,9.0,5.0,143.7,132.5
2019,WI,Total Electric Power Industry,All Sources,614.0,194.0,17325.9,15311.8
2019,WI,Total Electric Power Industry,Coal,17.0,10.0,5906.2,5540.8
2019,WI,Total Electric Power Industry,Hydroelectric,246.0,66.0,537.9,409.0
2019,WI,Total Electric Power Industry,Natural Gas,97.0,46.0,7625.3,6782.2
2019,WI,Total Electric Power Industry,Nuclear,2.0,1.0,1286.0,1201.1
2019,WI,Total Electric Power Industry,Other,3.0,1.0,20.8,21.1
2019,WI,Total Electric Power Industry,Other Biomass,85.0,23.0,104.0,102.2
2019,WI,Total Electric Power Industry,Petroleum,113.0,31.0,764.9,638.7
2019,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,22.0,22.0,40.4,40.4
2019,WI,Total Electric Power Industry,Wind,14.0,12.0,734.8,319.7
2019,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,15.0,9.0,305.6,256.6
2019,WV,"Combined Heat and Power, Electric Power",All Sources,1.0,1.0,68.9,50.0
2019,WV,"Combined Heat and Power, Electric Power",Coal,1.0,1.0,68.9,50.0
2019,WV,"Electric Generators, Electric Utilities",All Sources,35.0,13.0,11410.4,11036.5
2019,WV,"Electric Generators, Electric Utilities",Coal,14.0,6.0,10731.6,10440.0
2019,WV,"Electric Generators, Electric Utilities",Hydroelectric,13.0,5.0,139.3,133.5
2019,WV,"Electric Generators, Electric Utilities",Natural Gas,6.0,1.0,519.0,450.0
2019,WV,"Electric Generators, Electric Utilities",Other,1.0,1.0,2.0,2.0
2019,WV,"Electric Generators, Electric Utilities",Petroleum,1.0,1.0,18.5,11.0
2019,WV,"Electric Generators, Independent Power Producers",All Sources,35.0,18.0,3828.7,3562.7
2019,WV,"Electric Generators, Independent Power Producers",Coal,4.0,3.0,2271.2,2078.0
2019,WV,"Electric Generators, Independent Power Producers",Hydroelectric,12.0,5.0,123.1,104.3
2019,WV,"Electric Generators, Independent Power Producers",Natural Gas,8.0,2.0,697.4,643.4
2019,WV,"Electric Generators, Independent Power Producers",Other,2.0,2.0,47.5,47.5
2019,WV,"Electric Generators, Independent Power Producers",Other Biomass,2.0,1.0,3.2,3.2
2019,WV,"Electric Generators, Independent Power Producers",Wind,7.0,6.0,686.3,686.3
2019,WV,Industrial Power,All Sources,15.0,3.0,223.7,218.5
2019,WV,Industrial Power,Hydroelectric,12.0,2.0,108.2,103.0
2019,WV,Industrial Power,Natural Gas,3.0,1.0,115.5,115.5
2019,WV,Total Electric Power Industry,All Sources,86.0,35.0,15531.7,14867.7
2019,WV,Total Electric Power Industry,Coal,19.0,10.0,13071.7,12568.0
2019,WV,Total Electric Power Industry,Hydroelectric,37.0,12.0,370.6,340.8
2019,WV,Total Electric Power Industry,Natural Gas,17.0,4.0,1331.9,1208.9
2019,WV,Total Electric Power Industry,Other,3.0,3.0,49.5,49.5
2019,WV,Total Electric Power Industry,Other Biomass,2.0,1.0,3.2,3.2
2019,WV,Total Electric Power Industry,Petroleum,1.0,1.0,18.5,11.0
2019,WV,Total Electric Power Industry,Wind,7.0,6.0,686.3,686.3
2019,WY,"Electric Generators, Electric Utilities",All Sources,77.0,38.0,8423.1,7435.9
2019,WY,"Electric Generators, Electric Utilities",Coal,19.0,9.0,7093.1,6247.0
2019,WY,"Electric Generators, Electric Utilities",Hydroelectric,31.0,15.0,300.5,304.5
2019,WY,"Electric Generators, Electric Utilities",Natural Gas,15.0,6.0,287.5,244.0
2019,WY,"Electric Generators, Electric Utilities",Petroleum,3.0,2.0,4.7,4.7
2019,WY,"Electric Generators, Electric Utilities",Wind,9.0,7.0,737.3,635.7
2019,WY,"Electric Generators, Independent Power Producers",All Sources,18.0,17.0,1036.9,1029.8
2019,WY,"Electric Generators, Independent Power Producers",Coal,1.0,1.0,90.0,85.0
