Year,State Code,Fuel Source,Nameplate Capacity (Megawatts),renew_share,ipp_share,fossil_share,res_price,com_price,ind_price
2019,DE,Coal,445.5,1.4,84.8,98.6,12.55,9.53,7.7
2019,DE,Natural Gas,2792.3,1.4,84.8,98.6,12.55,9.53,7.7
2019,DE,Other Biomass,12.2,1.4,84.8,98.6,12.55,9.53,7.7
2019,DE,Other Gases,140.0,1.4,84.8,98.6,12.55,9.53,7.7
2019,DE,Petroleum,166.7,1.4,84.8,98.6,12.55,9.53,7.7
2019,DE,Solar Thermal and Photovoltaic,36.8,1.4,84.8,98.6,12.55,9.53,7.7
2019,DE,Wind,2.0,1.4,84.8,98.6,12.55,9.53,7.7
2019,FL,Coal,8634.6,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Hydroelectric,43.5,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Natural Gas,46446.7,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Nuclear,3797.2,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Other,375.3,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Other Biomass,836.0,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Petroleum,3919.0,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Solar Thermal and Photovoltaic,2145.0,5.3,7.9,88.4,11.7,9.27,7.65
2019,FL,Wood and Wood Derived Fuels,535.0,5.3,7.9,88.4,11.7,9.27,7.65
2019,GA,Coal,8966.6,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Hydroelectric,1963.2,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Natural Gas,18974.7,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Nuclear,4278.0,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Other,1.0,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Other Biomass,61.5,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Petroleum,1212.6,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Pumped Storage,1634.6,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Solar Thermal and Photovoltaic,1525.1000000000001,11.6,22.5,73.5,11.76,10.02,6.17
2019,GA,Wood and Wood Derived Fuels,1057.5,11.6,22.5,73.5,11.76,10.02,6.17
2019,HI,Coal,203.0,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Geothermal,51.0,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Hydroelectric,33.6,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Other,102.1,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Other Biomass,167.0,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Petroleum,2181.5,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Solar Thermal and Photovoltaic,268.4,22.6,19.4,74.2,32.06,29.23,25.76
2019,HI,Wind,205.6,22.6,19.4,74.2,32.06,29.23,25.76
2019,IA,Coal,5800.7,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Hydroelectric,129.2,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Natural Gas,4165.4,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Nuclear,679.5,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Other,1.1,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Other Biomass,20.6,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Petroleum,932.6999999999999,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Solar Thermal and Photovoltaic,13.8,46.5,17.3,50.3,12.46,9.99,6.6
2019,IA,Wind,9906.3,46.5,17.3,50.3,12.46,9.99,6.6
2019,ID,Coal,10.2,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Geothermal,18.0,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Hydroelectric,2687.1000000000004,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Natural Gas,1243.9,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Other,15.9,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Other Biomass,23.4,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Petroleum,5.0,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Solar Thermal and Photovoltaic,242.0,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Wind,974.4,76.2,32.2,23.6,9.89,7.67,6.08
2019,ID,Wood and Wood Derived Fuels,126.2,76.2,32.2,23.6,9.89,7.67,6.08
2019,IL,Coal,11744.399999999998,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Hydroelectric,39.7,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Natural Gas,18818.6,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Nuclear,12415.1,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Other,210.70000000000002,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Other Biomass,102.1,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Other Gases,39.7,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Petroleum,796.1,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Solar Thermal and Photovoltaic,44.4,11.0,87.3,63.5,13.03,9.08,6.52
2019,IL,Wind,5227.9,11.0,87.3,63.5,13.03,9.08,6.52
2019,IN,Coal,16976.4,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Hydroelectric,96.4,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Natural Gas,9042.0,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Other,122.6,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Other Biomass,73.9,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Other Gases,696.2,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Petroleum,114.0,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Solar Thermal and Photovoltaic,245.10000000000002,9.2,15.9,90.4,12.58,11.03,7.36
2019,IN,Wind,2309.8,9.2,15.9,90.4,12.58,11.03,7.36
2019,KS,Coal,4885.6,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Hydroelectric,7.0,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Natural Gas,4247.6,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Nuclear,1267.7,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Other,2.0,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Other Biomass,9.2,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Petroleum,646.6,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Solar Thermal and Photovoltaic,10.0,35.9,32.5,56.8,12.71,10.29,7.35
2019,KS,Wind,6150.0,35.9,32.5,56.8,12.71,10.29,7.35
2019,KY,Coal,13495.6,5.3,5.0,94.7,10.8,10.15,5.57
2019,KY,Hydroelectric,1097.3,5.3,5.0,94.7,10.8,10.15,5.57
2019,KY,Natural Gas,8470.6,5.3,5.0,94.7,10.8,10.15,5.57
2019,KY,Other Biomass,22.8,5.3,5.0,94.7,10.8,10.15,5.57
2019,KY,Petroleum,11.5,5.3,5.0,94.7,10.8,10.15,5.57
2019,KY,Solar Thermal and Photovoltaic,26.3,5.3,5.0,94.7,10.8,10.15,5.57
2019,KY,Wood and Wood Derived Fuels,93.0,5.3,5.0,94.7,10.8,10.15,5.57
2019,LA,Coal,3170.2,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Hydroelectric,192.0,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Natural Gas,19840.1,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Nuclear,2235.7,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Other,422.59999999999997,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Other Biomass,15.1,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Other Gases,475.9,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Petroleum,984.2,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Solar Thermal and Photovoltaic,1.1,2.5,11.6,88.0,9.8,8.91,5.23
2019,LA,Wood and Wood Derived Fuels,473.7,2.5,11.6,88.0,9.8,8.91,5.23
2019,MA,Hydroelectric,270.6,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Natural Gas,8340.4,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Other,26.5,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Other Biomass,342.6,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Petroleum,2877.6000000000004,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Pumped Storage,1768.0,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Solar Thermal and Photovoltaic,862.6999999999999,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Wind,100.6,10.9,84.5,76.8,21.92,16.8,14.76
2019,MA,Wood and Wood Derived Fuels,18.0,10.9,84.5,76.8,21.92,16.8,14.76
2019,MD,Coal,4662.2,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Hydroelectric,550.8,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Natural Gas,7028.8,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Nuclear,1850.4,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Other,19.0,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Other Biomass,156.2,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Petroleum,1320.4,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Solar Thermal and Photovoltaic,322.5,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Wind,190.0,7.6,86.5,80.8,13.12,9.97,7.8
2019,MD,Wood and Wood Derived Fuels,3.8,7.6,86.5,80.8,13.12,9.97,7.8
2019,ME,Hydroelectric,713.6000000000001,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Natural Gas,1755.2,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Other,38.7,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Other Biomass,50.1,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Petroleum,915.6,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Solar Thermal and Photovoltaic,5.6,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Wind,924.6,45.6,86.1,53.6,17.89,12.83,9.22
2019,ME,Wood and Wood Derived Fuels,580.5,45.6,86.1,53.6,17.89,12.83,9.22
2019,MI,Coal,9436.0,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Hydroelectric,361.6,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Natural Gas,11979.3,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Nuclear,4314.1,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Other,1.1,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Other Biomass,178.8,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Other Gases,238.0,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Petroleum,567.3,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Pumped Storage,1978.8,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Solar Thermal and Photovoltaic,103.1,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Wind,2187.1000000000004,10.1,12.4,70.0,15.74,11.39,7.07
2019,MI,Wood and Wood Derived Fuels,379.9,10.1,12.4,70.0,15.74,11.39,7.07
2019,MN,Coal,4514.2,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Hydroelectric,215.3,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Natural Gas,6239.1,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Nuclear,1871.2,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Other,38.2,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Other Biomass,143.3,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Petroleum,901.0,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Solar Thermal and Photovoltaic,901.1999999999999,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Wind,3858.6,28.5,26.6,61.5,13.04,10.34,7.53
2019,MN,Wood and Wood Derived Fuels,276.6,28.5,26.6,61.5,13.04,10.34,7.53
2019,MO,Coal,11122.3,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Hydroelectric,506.0,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Natural Gas,7300.2,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Nuclear,1235.8,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Other,2.2,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Other Biomass,14.8,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Petroleum,1287.6000000000001,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Pumped Storage,600.4,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Solar Thermal and Photovoltaic,62.1,6.7,7.1,85.4,11.14,9.07,7.11
2019,MO,Wind,959.4,6.7,7.1,85.4,11.14,9.07,7.11
2019,MS,Coal,1610.3,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Natural Gas,12592.300000000001,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Nuclear,1440.0,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Other,1.6,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Other Biomass,1.6,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Petroleum,9.0,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Solar Thermal and Photovoltaic,218.1,3.3,4.5,87.8,11.27,10.52,5.85
2019,MS,Wood and Wood Derived Fuels,311.0,3.3,4.5,87.8,11.27,10.52,5.85
2019,MT,Coal,2580.7,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Hydroelectric,2700.8999999999996,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Natural Gas,474.59999999999997,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Other,60.0,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Other Gases,1.6,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Petroleum,68.0,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Solar Thermal and Photovoltaic,17.0,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Wind,800.1,52.5,50.9,46.6,11.13,10.41,5.45
2019,MT,Wood and Wood Derived Fuels,2.8,52.5,50.9,46.6,11.13,10.41,5.45
2019,NC,Coal,11104.6,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Hydroelectric,1890.3999999999999,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Natural Gas,13555.099999999999,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Nuclear,5394.7,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Other,55.0,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Other Biomass,103.5,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Petroleum,578.5,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Pumped Storage,95.0,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Solar Thermal and Photovoltaic,4519.6,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Wind,208.0,19.1,18.5,66.3,11.42,8.81,6.3
2019,NC,Wood and Wood Derived Fuels,535.0,19.1,18.5,66.3,11.42,8.81,6.3
2019,ND,Coal,4137.900000000001,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Hydroelectric,583.4,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Natural Gas,789.8,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Other,5.3,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Other Biomass,9.8,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Other Gases,7.5,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Petroleum,69.7,45.2,24.6,54.8,10.3,9.01,7.94
2019,ND,Wind,3535.7000000000003,45.2,24.6,54.8,10.3,9.01,7.94
2019,NE,Coal,3982.9,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Hydroelectric,329.9,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Natural Gas,2280.8,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Nuclear,801.0,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Other Biomass,15.7,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Petroleum,369.2,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Solar Thermal and Photovoltaic,24.400000000000002,25.5,21.0,66.4,10.77,8.85,7.65
2019,NE,Wind,2180.6,25.5,21.0,66.4,10.77,8.85,7.65
2019,NH,Coal,559.2,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Hydroelectric,513.8,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Natural Gas,1814.5,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Nuclear,1242.0,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Other Biomass,33.5,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Petroleum,106.9,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Wind,214.1,21.3,74.3,52.5,20.05,15.93,13.09
2019,NH,Wood and Wood Derived Fuels,243.4,21.3,74.3,52.5,20.05,15.93,13.09
2019,NJ,Coal,527.3,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Hydroelectric,14.7,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Natural Gas,12889.2,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Nuclear,3630.7,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Other,53.8,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Other Biomass,237.1,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Other Gases,30.0,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Petroleum,283.1,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Pumped Storage,453.0,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Solar Thermal and Photovoltaic,857.1999999999999,5.9,86.1,72.3,15.85,12.23,10.16
2019,NJ,Wind,9.0,5.9,86.1,72.3,15.85,12.23,10.16
2019,NM,Coal,2817.2,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Geothermal,19.2,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Hydroelectric,81.7,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Natural Gas,3765.8,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Other,2.9000000000000004,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Other Biomass,5.4,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Petroleum,59.4,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Solar Thermal and Photovoltaic,674.7,29.8,35.9,70.2,12.51,9.79,5.48
2019,NM,Wind,2035.9,29.8,35.9,70.2,12.51,9.79,5.48
2019,NV,Coal,809.0,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Geothermal,832.6,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Hydroelectric,1052.2,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Natural Gas,8364.199999999999,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Other,7.5,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Other Biomass,15.2,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Petroleum,6.0,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Solar Thermal and Photovoltaic,2357.1,32.4,25.2,67.5,12.0,8.04,6.14
2019,NV,Wind,150.0,32.4,25.2,67.5,12.0,8.04,6.14
2019,NY,Coal,1415.2,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Hydroelectric,4692.1,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Natural Gas,24181.0,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Nuclear,5709.4,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Other,53.0,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Other Biomass,433.2,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Petroleum,3862.3,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Pumped Storage,1240.0,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Solar Thermal and Photovoltaic,485.09999999999997,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Wind,1991.1999999999998,17.4,64.8,66.7,17.94,14.06,5.61
2019,NY,Wood and Wood Derived Fuels,84.5,17.4,64.8,66.7,17.94,14.06,5.61
2019,OH,Coal,12232.4,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Hydroelectric,128.6,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Natural Gas,14803.900000000001,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Nuclear,2236.8,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Other,33.0,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Other Biomass,99.0,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Other Gases,221.5,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Petroleum,748.5,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Solar Thermal and Photovoltaic,110.2,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Wind,718.4000000000001,3.6,80.8,89.2,12.38,9.72,6.55
2019,OH,Wood and Wood Derived Fuels,72.8,3.6,80.8,89.2,12.38,9.72,6.55
2019,OK,Coal,3573.0,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Hydroelectric,819.3,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Natural Gas,17431.2,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Other Biomass,20.0,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Petroleum,80.3,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Pumped Storage,259.2,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Solar Thermal and Photovoltaic,30.5,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Wind,8170.7,29.9,36.8,69.2,10.21,7.98,5.07
2019,OK,Wood and Wood Derived Fuels,68.0,29.9,36.8,69.2,10.21,7.98,5.07
2019,OR,Coal,642.2,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Geothermal,36.7,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Hydroelectric,8429.4,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Natural Gas,4360.4,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Other,5.0,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Other Biomass,58.1,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Solar Thermal and Photovoltaic,400.7,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Wind,3426.2,71.6,24.1,28.3,11.01,8.85,5.86
2019,OR,Wood and Wood Derived Fuels,300.4,71.6,24.1,28.3,11.01,8.85,5.86
2019,PA,Coal,10525.9,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Hydroelectric,919.5,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Natural Gas,25282.6,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Nuclear,9532.2,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Other,48.4,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Other Biomass,502.7,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Other Gases,116.0,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Petroleum,2029.8999999999999,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Pumped Storage,1541.0,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Solar Thermal and Photovoltaic,82.8,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Wind,1463.4,5.9,96.0,72.8,13.8,8.71,6.41
2019,PA,Wood and Wood Derived Fuels,93.1,5.9,96.0,72.8,13.8,8.71,6.41
2019,RI,Hydroelectric,2.8,9.1,97.6,90.9,21.73,16.38,15.59
2019,RI,Natural Gas,2002.1000000000001,9.1,97.6,90.9,21.73,16.38,15.59
2019,RI,Other Biomass,45.3,9.1,97.6,90.9,21.73,16.38,15.59
2019,RI,Petroleum,7.1,9.1,97.6,90.9,21.73,16.38,15.59
2019,RI,Solar Thermal and Photovoltaic,79.5,9.1,97.6,90.9,21.73,16.38,15.59
2019,RI,Wind,73.5,9.1,97.6,90.9,21.73,16.38,15.59
2019,SC,Coal,5081.6,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Hydroelectric,1365.0,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Natural Gas,8173.3,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Nuclear,6875.1,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Other,4.0,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Other Biomass,49.7,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Petroleum,640.9,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Pumped Storage,2657.2,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Solar Thermal and Photovoltaic,658.0,10.1,6.6,53.3,12.99,10.58,6.11
2019,SC,Wood and Wood Derived Fuels,563.4,10.1,6.6,53.3,12.99,10.58,6.11
2019,SD,Coal,450.0,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Hydroelectric,1648.4,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Natural Gas,1210.6,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Other,0.8,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Petroleum,288.7,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Solar Thermal and Photovoltaic,1.0,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Wind,1374.6,60.8,22.8,39.1,11.55,9.59,7.81
2019,SD,Wood and Wood Derived Fuels,5.4,60.8,22.8,39.1,11.55,9.59,7.81
2019,TN,Coal,6636.5,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Hydroelectric,2504.4,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Natural Gas,7691.6,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Nuclear,4980.8,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Other Biomass,14.6,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Petroleum,47.6,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Pumped Storage,1713.6,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Solar Thermal and Photovoltaic,183.5,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Wind,28.8,12.2,0.9,59.9,10.87,10.65,5.68
2019,TN,Wood and Wood Derived Fuels,185.7,12.2,0.9,59.9,10.87,10.65,5.68
2019,TX,Coal,19990.0,23.4,63.8,72.6,11.76,8.06,5.45
2019,TX,Hydroelectric,708.0,23.4,63.8,72.6,11.76,8.06,5.45
2019,TX,Natural Gas,77707.6,23.4,63.8,72.6,11.76,8.06,5.45
2019,TX,Nuclear,5138.6,23.4,63.8,72.6,11.76,8.06,5.45
2019,TX,Other,348.9,23.4,63.8,72.6,11.76,8.06,5.45
2019,TX,Other Biomass,96.6,23.4,63.8,72.6,11.76,8.06,5.45
