Year,State,Sector,Price,Customers,Sales,Revenue,Use_per_Customer,Total_Summer_Capacity,IPP_Capacity,Utility_Capacity,Renewable_Capacity,IPP_Share,Renewable_Share,Fossil_Capacity,Fossil_Share
2022,PA,Residential,15.94,5504325,56413218,8994501,10.248889373356405,196265.2,93672.4,118.6,3432.0,0.9545492527457745,0.01748654371737832,70606.0,0.35974793289895507
2022,PA,Transportation,7.81,7,529548,41358,75649.71428571429,196265.2,93672.4,118.6,3432.0,0.9545492527457745,0.01748654371737832,70606.0,0.35974793289895507
2022,RI,Commercial,16.23,60133,3745633,607915,62.28914240101109,8648.4,4225.4,14.2,672.4,0.9771518431154895,0.07774848526895148,3560.2,0.4116599602238564
2022,RI,Industrial,17.96,1628,639343,114833,392.71683046683046,8648.4,4225.4,14.2,672.4,0.9771518431154895,0.07774848526895148,3560.2,0.4116599602238564
2022,RI,Residential,23.21,448184,3168339,735413,7.069281812826874,8648.4,4225.4,14.2,672.4,0.9771518431154895,0.07774848526895148,3560.2,0.4116599602238564
2022,RI,Transportation,17.52,1,22969,4025,22969.0,8648.4,4225.4,14.2,672.4,0.9771518431154895,0.07774848526895148,3560.2,0.4116599602238564
2022,SC,Commercial,10.86,403966,24130625,2619552,59.73429694578257,97143.59999999999,4543.2,42830.2,3487.2,0.09353575531481229,0.035897372549504036,23421.600000000002,0.24110286215458357
2022,SC,Industrial,7.13,3635,26340732,1878229,7246.418707015131,97143.59999999999,4543.2,42830.2,3487.2,0.09353575531481229,0.035897372549504036,23421.600000000002,0.24110286215458357
2022,SC,Residential,13.59,2472265,32287075,4386983,13.05971447235632,97143.59999999999,4543.2,42830.2,3487.2,0.09353575531481229,0.035897372549504036,23421.600000000002,0.24110286215458357
2022,SC,Transportation,0.0,0,0,0,,97143.59999999999,4543.2,42830.2,3487.2,0.09353575531481229,0.035897372549504036,23421.600000000002,0.24110286215458357
2022,SD,Commercial,10.21,76157,4936093,503834,64.81469858319,25295.6,4630.6,7988.0,5547.2,0.366119008839482,0.21929505526652857,3903.0,0.1542956087224656
2022,SD,Industrial,8.04,4201,3208065,257919,763.6431801951916,25295.6,4630.6,7988.0,5547.2,0.366119008839482,0.21929505526652857,3903.0,0.1542956087224656
2022,SD,Residential,12.09,419358,5322906,643720,12.692987852860801,25295.6,4630.6,7988.0,5547.2,0.366119008839482,0.21929505526652857,3903.0,0.1542956087224656
2022,SD,Transportation,0.0,0,0,0,,25295.6,4630.6,7988.0,5547.2,0.366119008839482,0.21929505526652857,3903.0,0.1542956087224656
2022,TN,Commercial,12.02,528291,35719452,4293143,67.61321317228573,86268.8,1205.4,40998.6,1052.8000000000002,0.027945213101376164,0.01220371675507252,24567.6,0.2847796654178567
2022,TN,Industrial,6.55,1023,22788612,1491695,22276.25806451613,86268.8,1205.4,40998.6,1052.8000000000002,0.027945213101376164,0.01220371675507252,24567.6,0.2847796654178567
2022,TN,Residential,12.25,3058391,43603987,5339495,14.257165614206947,86268.8,1205.4,40998.6,1052.8000000000002,0.027945213101376164,0.01220371675507252,24567.6,0.2847796654178567
2022,TN,Transportation,0.0,0,0,0,,86268.8,1205.4,40998.6,1052.8000000000002,0.027945213101376164,0.01220371675507252,24567.6,0.2847796654178567
2022,TX,Commercial,9.05,1574976,160719198,14538636,102.04549021699378,595599.6,211010.0,56658.600000000006,102037.19999999998,0.7085632696865478,0.17131844950869676,179615.0,0.30157004806584825
2022,TX,Industrial,7.13,322120,143905882,10259466,446.7461877561157,595599.6,211010.0,56658.600000000006,102037.19999999998,0.7085632696865478,0.17131844950869676,179615.0,0.30157004806584825
2022,TX,Residential,13.76,12063147,170596460,23474681,14.141953173579001,595599.6,211010.0,56658.600000000006,102037.19999999998,0.7085632696865478,0.17131844950869676,179615.0,0.30157004806584825
2022,TX,Transportation,6.82,3,179652,12259,59884.0,595599.6,211010.0,56658.600000000006,102037.19999999998,0.7085632696865478,0.17131844950869676,179615.0,0.30157004806584825
2022,US,Commercial,12.41,19257529,1390872813,172599590,72.22488477104201,4645745.6,977860.2,1225624.8,449443.2,0.4209701882944258,0.09674296414336593,1444976.5999999999,0.3110322269906471
2022,US,Industrial,8.32,1049983,1020463986,84894579,971.8861981574939,4645745.6,977860.2,1225624.8,449443.2,0.4209701882944258,0.09674296414336593,1444976.5999999999,0.3110322269906471
2022,US,Residential,15.04,139854178,1509233162,226989647,10.79147711983263,4645745.6,977860.2,1225624.8,449443.2,0.4209701882944258,0.09674296414336593,1444976.5999999999,0.3110322269906471
2022,US,Transportation,11.59,86,6599108,765121,76733.81395348837,4645745.6,977860.2,1225624.8,449443.2,0.4209701882944258,0.09674296414336593,1444976.5999999999,0.3110322269906471
2022,UT,Commercial,8.39,141960,12870552,1079393,90.6632290786137,38507.6,4061.8,14912.2,4003.4,0.2109609531624926,0.10396389284193251,14623.0,0.3797432195203025
2022,UT,Industrial,6.84,10380,9104680,622535,877.1368015414258,38507.6,4061.8,14912.2,4003.4,0.2109609531624926,0.10396389284193251,14623.0,0.3797432195203025
2022,UT,Residential,10.84,1207878,11344265,1230161,9.391896367017198,38507.6,4061.8,14912.2,4003.4,0.2109609531624926,0.10396389284193251,14623.0,0.3797432195203025
2022,UT,Transportation,12.38,1,46004,5694,46004.0,38507.6,4061.8,14912.2,4003.4,0.2109609531624926,0.10396389284193251,14623.0,0.3797432195203025
2022,VA,Commercial,9.66,437391,68556082,6620629,156.73866631915152,116676.8,10997.2,45184.4,6603.2,0.18850705538718923,0.05659394155479067,35752.0,0.30641909959820635
2022,VA,Industrial,7.99,3663,16861186,1347186,4603.108381108381,116676.8,10997.2,45184.4,6603.2,0.18850705538718923,0.05659394155479067,35752.0,0.30641909959820635
2022,VA,Residential,13.34,3583371,46717547,6233144,13.037317933309167,116676.8,10997.2,45184.4,6603.2,0.18850705538718923,0.05659394155479067,35752.0,0.30641909959820635
2022,VA,Transportation,10.85,1,129802,14087,129802.0,116676.8,10997.2,45184.4,6603.2,0.18850705538718923,0.05659394155479067,35752.0,0.30641909959820635
2022,VT,Commercial,17.29,61583,1916375,331274,31.11857168374389,3357.6,832.6,844.8,724.1999999999999,0.4959494877293305,0.21568977841315223,252.0,0.07505360972122946
2022,VT,Industrial,11.88,253,1367429,162496,5404.857707509881,3357.6,832.6,844.8,724.1999999999999,0.4959494877293305,0.21568977841315223,252.0,0.07505360972122946
2022,VT,Residential,19.93,320849,2186667,435861,6.8152526577922945,3357.6,832.6,844.8,724.1999999999999,0.4959494877293305,0.21568977841315223,252.0,0.07505360972122946
2022,VT,Transportation,0.0,0,0,0,,3357.6,832.6,844.8,724.1999999999999,0.4959494877293305,0.21568977841315223,252.0,0.07505360972122946
2022,WA,Commercial,9.49,398253,29780448,2827193,74.77771165565608,123410.8,7083.2,53853.0,7712.6,0.11479060179498066,0.06249534076434153,8119.2,0.06579002810126829
2022,WA,Industrial,6.17,26379,21227090,1309410,804.6965389135297,123410.8,7083.2,53853.0,7712.6,0.11479060179498066,0.06249534076434153,8119.2,0.06579002810126829
2022,WA,Residential,10.26,3273505,39775849,4079234,12.150844125791775,123410.8,7083.2,53853.0,7712.6,0.11479060179498066,0.06249534076434153,8119.2,0.06579002810126829
2022,WA,Transportation,10.05,5,113933,11447,22786.6,123410.8,7083.2,53853.0,7712.6,0.11479060179498066,0.06249534076434153,8119.2,0.06579002810126829
2022,WI,Commercial,11.85,363517,23426668,2775141,64.44449090413929,66894.8,3767.6,28714.2,3549.0,0.11264253723757302,0.053053451090368756,26523.000000000004,0.39648821732032985
2022,WI,Industrial,8.49,5587,23560174,1999968,4216.963307678539,66894.8,3767.6,28714.2,3549.0,0.11264253723757302,0.053053451090368756,26523.000000000004,0.39648821732032985
2022,WI,Residential,15.62,2786457,22887928,3575870,8.2139893061332,66894.8,3767.6,28714.2,3549.0,0.11264253723757302,0.053053451090368756,26523.000000000004,0.39648821732032985
2022,WI,Transportation,16.55,2,1101,182,550.5,66894.8,3767.6,28714.2,3549.0,0.11264253723757302,0.053053451090368756,26523.000000000004,0.39648821732032985
2022,WV,Commercial,10.42,149706,7275035,758145,48.59548047506446,60082.8,7435.4,22069.0,1710.4,0.2475051096153974,0.028467381679948337,27548.0,0.45850060250188074
2022,WV,Industrial,6.74,11224,14574283,981970,1298.492783321454,60082.8,7435.4,22069.0,1710.4,0.2475051096153974,0.028467381679948337,27548.0,0.45850060250188074
2022,WV,Residential,13.23,863905,11136970,1473398,12.891429034442444,60082.8,7435.4,22069.0,1710.4,0.2475051096153974,0.028467381679948337,27548.0,0.45850060250188074
2022,WV,Transportation,0.0,0,0,0,,60082.8,7435.4,22069.0,1710.4,0.2475051096153974,0.028467381679948337,27548.0,0.45850060250188074
2022,WY,Commercial,9.55,58407,3610790,344774,61.82118581676854,40367.2,3090.8,16698.6,6197.8,0.15313422778889793,0.15353554370875366,13340.2,0.3304712737073664
2022,WY,Industrial,6.89,11730,9879959,680771,842.2812446717818,40367.2,3090.8,16698.6,6197.8,0.15313422778889793,0.15353554370875366,13340.2,0.3304712737073664
2022,WY,Residential,11.09,281464,3008680,333636,10.689395446664582,40367.2,3090.8,16698.6,6197.8,0.15313422778889793,0.15353554370875366,13340.2,0.3304712737073664
2022,WY,Transportation,0.0,0,0,0,,40367.2,3090.8,16698.6,6197.8,0.15313422778889793,0.15353554370875366,13340.2,0.3304712737073664
2023,AK,Commercial,20.87,56796,2602872,543148,45.8284386224382,11284.0,51.8,5213.0,133.4,0.009181141439205955,0.011822048918823113,4353.0,0.3857674583481035
2023,AK,Industrial,18.7,1161,1371059,256386,1180.929371231697,11284.0,51.8,5213.0,133.4,0.009181141439205955,0.011822048918823113,4353.0,0.3857674583481035
2023,AK,Residential,23.9,296192,2050667,490072,6.923438175237684,11284.0,51.8,5213.0,133.4,0.009181141439205955,0.011822048918823113,4353.0,0.3857674583481035
2023,AK,Transportation,0.0,0,0,0,,11284.0,51.8,5213.0,133.4,0.009181141439205955,0.011822048918823113,4353.0,0.3857674583481035
2023,AL,Commercial,13.16,384122,22213494,2923959,57.82926778471423,124389.2,13093.6,45900.0,2422.8,0.2105263157894737,0.019477575223572467,42268.0,0.33980442031944896
2023,AL,Industrial,7.11,7239,31257213,2220821,4317.891007045172,124389.2,13093.6,45900.0,2422.8,0.2105263157894737,0.019477575223572467,42268.0,0.33980442031944896
2023,AL,Residential,14.63,2353274,31409652,4593824,13.347214136560384,124389.2,13093.6,45900.0,2422.8,0.2105263157894737,0.019477575223572467,42268.0,0.33980442031944896
2023,AL,Transportation,0.0,0,0,0,,124389.2,13093.6,45900.0,2422.8,0.2105263157894737,0.019477575223572467,42268.0,0.33980442031944896
2023,AR,Commercial,10.34,205526,11694057,1208919,56.89818806379728,60247.6,2763.8,26451.2,2075.6,0.09174805303447774,0.034451164859679057,21750.0,0.3610102311129406
2023,AR,Industrial,6.87,36612,18581004,1275851,507.5113077679449,60247.6,2763.8,26451.2,2075.6,0.09174805303447774,0.034451164859679057,21750.0,0.3610102311129406
2023,AR,Residential,12.25,1459802,18373971,2251157,12.586618596220584,60247.6,2763.8,26451.2,2075.6,0.09174805303447774,0.034451164859679057,21750.0,0.3610102311129406
2023,AR,Transportation,14.93,2,268,40,134.0,60247.6,2763.8,26451.2,2075.6,0.09174805303447774,0.034451164859679057,21750.0,0.3610102311129406
2023,AZ,Commercial,11.79,344059,32619680,3844785,94.80839042141028,119538.4,16346.0,43196.6,9053.4,0.27348534027559346,0.07573633242539636,35097.0,0.2936043982519425
2023,AZ,Industrial,8.11,7614,14296687,1159128,1877.684134489099,119538.4,16346.0,43196.6,9053.4,0.27348534027559346,0.07573633242539636,35097.0,0.2936043982519425
2023,AZ,Residential,14.02,3068552,38992365,5466059,12.70708953278289,119538.4,16346.0,43196.6,9053.4,0.27348534027559346,0.07573633242539636,35097.0,0.2936043982519425
2023,AZ,Transportation,10.01,2,10066,1008,5033.0,119538.4,16346.0,43196.6,9053.4,0.27348534027559346,0.07573633242539636,35097.0,0.2936043982519425
2023,CA,Commercial,23.91,1766915,112935566,27006847,63.91680754309064,361499.6,110454.8,57141.2,57174.2,0.611092239106212,0.15815840460127756,73284.0,0.20272221601351703
2023,CA,Industrial,18.64,148000,42998557,8014384,290.5307905405405,361499.6,110454.8,57141.2,57174.2,0.611092239106212,0.15815840460127756,73284.0,0.20272221601351703
2023,CA,Residential,29.51,14063972,82820898,24439806,5.888869659296819,361499.6,110454.8,57141.2,57174.2,0.611092239106212,0.15815840460127756,73284.0,0.20272221601351703
2023,CA,Transportation,13.01,12,725431,94387,60452.583333333336,361499.6,110454.8,57141.2,57174.2,0.611092239106212,0.15815840460127756,73284.0,0.20272221601351703
2023,CO,Commercial,11.64,397348,20697728,2409252,52.08967454221489,78165.6,16390.6,22415.6,15045.400000000001,0.4193814158658028,0.19248109142640754,20938.8,0.2678774294574595
2023,CO,Industrial,8.5,15358,14778848,1256100,962.2898814949863,78165.6,16390.6,22415.6,15045.400000000001,0.4193814158658028,0.19248109142640754,20938.8,0.2678774294574595
2023,CO,Residential,14.3,2517452,19999333,2859285,7.944275799498858,78165.6,16390.6,22415.6,15045.400000000001,0.4193814158658028,0.19248109142640754,20938.8,0.2678774294574595
2023,CO,Transportation,13.23,2,89910,11894,44955.0,78165.6,16390.6,22415.6,15045.400000000001,0.4193814158658028,0.19248109142640754,20938.8,0.2678774294574595
2023,CT,Commercial,19.99,156310,11373591,2273489,72.76304139210544,39743.6,18966.8,306.8,659.8,0.9544580762688836,0.016601415070602563,14545.0,0.36597087329783917
2023,CT,Industrial,15.69,3936,2579387,404764,655.33206300813,39743.6,18966.8,306.8,659.8,0.9544580762688836,0.016601415070602563,14545.0,0.36597087329783917
2023,CT,Residential,29.88,1541895,12553299,3751250,8.141474614030138,39743.6,18966.8,306.8,659.8,0.9544580762688836,0.016601415070602563,14545.0,0.36597087329783917
2023,CT,Transportation,21.55,3,178899,38545,59633.0,39743.6,18966.8,306.8,659.8,0.9544580762688836,0.016601415070602563,14545.0,0.36597087329783917
2023,DC,Commercial,16.94,27387,7030204,1191005,256.69857961806696,208.8,35.2,4.0,39.2,0.3371647509578544,0.18773946360153257,41.2,0.19731800766283525
2023,DC,Industrial,10.85,1,176489,19154,176489.0,208.8,35.2,4.0,39.2,0.3371647509578544,0.18773946360153257,41.2,0.19731800766283525
2023,DC,Residential,16.45,312982,2371637,390035,7.577550785668185,208.8,35.2,4.0,39.2,0.3371647509578544,0.18773946360153257,41.2,0.19731800766283525
2023,DC,Transportation,9.94,3,301384,29943,100461.33333333333,208.8,35.2,4.0,39.2,0.3371647509578544,0.18773946360153257,41.2,0.19731800766283525
2023,DE,Commercial,11.83,59839,4148502,490681,69.32772940724277,13182.0,5635.2,203.8,182.8,0.8549840691852526,0.01386739493248369,6109.8,0.4634956759217114
2023,DE,Industrial,7.85,876,2001322,157018,2284.6141552511417,13182.0,5635.2,203.8,182.8,0.8549840691852526,0.01386739493248369,6109.8,0.4634956759217114
2023,DE,Residential,15.73,468358,4931847,775833,10.5300795545288,13182.0,5635.2,203.8,182.8,0.8549840691852526,0.01386739493248369,6109.8,0.4634956759217114
2023,DE,Transportation,0.0,0,0,0,,13182.0,5635.2,203.8,182.8,0.8549840691852526,0.01386739493248369,6109.8,0.4634956759217114
2023,FL,Commercial,11.95,1292988,97255443,11620543,75.21759134655542,274891.6,8134.8,126317.79999999999,16344.999999999998,0.05918551167078223,0.05945980160907063,110671.8,0.40260160732448724
2023,FL,Industrial,9.39,26085,17808644,1672810,682.7158903584435,274891.6,8134.8,126317.79999999999,16344.999999999998,0.05918551167078223,0.05945980160907063,110671.8,0.40260160732448724
2023,FL,Residential,15.21,10222476,135805022,20651963,13.284944078127452,274891.6,8134.8,126317.79999999999,16344.999999999998,0.05918551167078223,0.05945980160907063,110671.8,0.40260160732448724
2023,FL,Transportation,11.33,2,71105,8054,35552.5,274891.6,8134.8,126317.79999999999,16344.999999999998,0.05918551167078223,0.05945980160907063,110671.8,0.40260160732448724
2023,GA,Commercial,10.7,609978,51404671,5497964,84.27299181281948,151142.8,19557.2,52961.6,10268.6,0.2587910241175895,0.06793972322862883,46914.0,0.3103952024178459
2023,GA,Industrial,6.88,24366,32067537,2205710,1316.0771977345482,151142.8,19557.2,52961.6,10268.6,0.2587910241175895,0.06793972322862883,46914.0,0.3103952024178459
2023,GA,Residential,13.69,4703796,58412499,7996719,12.418161629458421,151142.8,19557.2,52961.6,10268.6,0.2587910241175895,0.06793972322862883,46914.0,0.3103952024178459
2023,GA,Transportation,7.29,1,144124,10512,144124.0,151142.8,19557.2,52961.6,10268.6,0.2587910241175895,0.06793972322862883,46914.0,0.3103952024178459
2023,HI,Commercial,39.03,60117,2798995,1092349,46.55912637024469,12888.0,2107.4,3604.6,1351.8,0.3270328988206083,0.10488826815642457,3959.8,0.30724705152079457
2023,HI,Industrial,35.28,813,3435096,1211791,4225.210332103321,12888.0,2107.4,3604.6,1351.8,0.3270328988206083,0.10488826815642457,3959.8,0.30724705152079457
2023,HI,Residential,42.39,446203,2693161,1141701,6.035730373843296,12888.0,2107.4,3604.6,1351.8,0.3270328988206083,0.10488826815642457,3959.8,0.30724705152079457
2023,HI,Transportation,0.0,0,0,0,,12888.0,2107.4,3604.6,1351.8,0.3270328988206083,0.10488826815642457,3959.8,0.30724705152079457
2023,IA,Commercial,10.33,250532,12600924,1301603,50.29666469752367,90825.6,7892.2,36035.2,26131.6,0.17378800690554203,0.28771183454884963,18803.4,0.2070275340873058
2023,IA,Industrial,6.91,9451,27217490,1880378,2879.852925616337,90825.6,7892.2,36035.2,26131.6,0.17378800690554203,0.28771183454884963,18803.4,0.2070275340873058
2023,IA,Residential,13.31,1436037,14581845,1940409,10.15422652758947,90825.6,7892.2,36035.2,26131.6,0.17378800690554203,0.28771183454884963,18803.4,0.2070275340873058
2023,IA,Transportation,0.0,0,0,0,,90825.6,7892.2,36035.2,26131.6,0.17378800690554203,0.28771183454884963,18803.4,0.2070275340873058
2023,ID,Commercial,8.78,121675,6842096,600657,56.23255393466201,21410.4,3381.4,7094.0,2892.7999999999997,0.3158651870119194,0.13511190823151364,2484.6000000000004,0.11604640735343573
2023,ID,Industrial,7.17,29322,9038616,648094,308.2537343973808,21410.4,3381.4,7094.0,2892.7999999999997,0.3158651870119194,0.13511190823151364,2484.6000000000004,0.11604640735343573
2023,ID,Residential,11.05,845896,9793265,1082537,11.577386581802019,21410.4,3381.4,7094.0,2892.7999999999997,0.3158651870119194,0.13511190823151364,2484.6000000000004,0.11604640735343573
2023,ID,Transportation,0.0,0,0,0,,21410.4,3381.4,7094.0,2892.7999999999997,0.3158651870119194,0.13511190823151364,2484.6000000000004,0.11604640735343573
2023,IL,Commercial,11.24,626171,45576290,5124272,72.78569272610837,181676.8,81021.0,7728.4,18244.8,0.8919245605382746,0.10042449008348893,48861.0,0.26894463134533414
2023,IL,Industrial,8.2,5541,41267424,3384830,7447.649160801299,181676.8,81021.0,7728.4,18244.8,0.8919245605382746,0.10042449008348893,48861.0,0.26894463134533414
2023,IL,Residential,15.71,5394659,43319747,6804072,8.03011775165029,181676.8,81021.0,7728.4,18244.8,0.8919245605382746,0.10042449008348893,48861.0,0.26894463134533414
2023,IL,Transportation,6.9,4,414756,28639,103689.0,181676.8,81021.0,7728.4,18244.8,0.8919245605382746,0.10042449008348893,48861.0,0.26894463134533414
2023,IN,Commercial,12.55,371773,23016436,2889443,61.90991814897801,106313.2,12202.0,36409.0,9456.0,0.22954816523253935,0.08894474063427683,42119.799999999996,0.3961859863121418
2023,IN,Industrial,8.24,19291,41228694,3398553,2137.198382665492,106313.2,12202.0,36409.0,9456.0,0.22954816523253935,0.08894474063427683,42119.799999999996,0.3961859863121418
2023,IN,Residential,14.94,3018496,31739243,4741354,10.514919681854805,106313.2,12202.0,36409.0,9456.0,0.22954816523253935,0.08894474063427683,42119.799999999996,0.3961859863121418
2023,IN,Transportation,12.73,1,10977,1398,10977.0,106313.2,12202.0,36409.0,9456.0,0.22954816523253935,0.08894474063427683,42119.799999999996,0.3961859863121418
2023,KS,Commercial,10.85,245544,15727254,1706896,64.05065487244649,76789.6,16421.6,21805.0,18165.600000000002,0.4277037515496889,0.2365632846114578,17842.2,0.23235177680310876
2023,KS,Industrial,7.64,24106,11509320,878741,477.44627893470505,76789.6,16421.6,21805.0,18165.600000000002,0.4277037515496889,0.2365632846114578,17842.2,0.23235177680310876
2023,KS,Residential,13.38,1306777,13815434,1848944,10.572143525635973,76789.6,16421.6,21805.0,18165.600000000002,0.4277037515496889,0.2365632846114578,17842.2,0.23235177680310876
2023,KS,Transportation,0.0,0,0,0,,76789.6,16421.6,21805.0,18165.600000000002,0.4277037515496889,0.2365632846114578,17842.2,0.23235177680310876
2023,KY,Commercial,11.38,323183,19303242,2196143,59.728519136216946,73342.8,1773.8,34745.2,269.2,0.04837011949366536,0.0036704352710831873,34091.0,0.4648172690434507
2023,KY,Industrial,6.55,5136,27367071,1793467,5328.479556074766,73342.8,1773.8,34745.2,269.2,0.04837011949366536,0.0036704352710831873,34091.0,0.4648172690434507
2023,KY,Residential,12.65,2057705,24552708,3106289,11.932083559110756,73342.8,1773.8,34745.2,269.2,0.04837011949366536,0.0036704352710831873,34091.0,0.4648172690434507
2023,KY,Transportation,0.0,0,0,0,,73342.8,1773.8,34745.2,269.2,0.04837011949366536,0.0036704352710831873,34091.0,0.4648172690434507
2023,LA,Commercial,10.45,300640,23743181,2481404,78.97545569451836,99853.2,5586.0,33464.0,1505.0,0.11188424607323551,0.015072125880793005,42682.2,0.42744949585992237
2023,LA,Industrial,5.88,18790,39874251,2344558,2122.099574241618,99853.2,5586.0,33464.0,1505.0,0.11188424607323551,0.015072125880793005,42682.2,0.42744949585992237
2023,LA,Residential,11.55,2137199,31746570,3666444,14.854288252989075,99853.2,5586.0,33464.0,1505.0,0.11188424607323551,0.015072125880793005,42682.2,0.42744949585992237
2023,LA,Transportation,11.0,1,10455,1151,10455.0,99853.2,5586.0,33464.0,1505.0,0.11188424607323551,0.015072125880793005,42682.2,0.42744949585992237
2023,MA,Commercial,19.62,443991,24275567,4763481,54.67580874387093,51398.0,21994.2,2089.8,2911.6,0.8558387485894393,0.05664811860383672,17532.4,0.34111054904860116
2023,MA,Industrial,17.88,10510,6091226,1089219,579.5647954329211,51398.0,21994.2,2089.8,2911.6,0.8558387485894393,0.05664811860383672,17532.4,0.34111054904860116
2023,MA,Residential,29.61,2886203,19365825,5733884,6.709793108800732,51398.0,21994.2,2089.8,2911.6,0.8558387485894393,0.05664811860383672,17532.4,0.34111054904860116
2023,MA,Transportation,7.15,2,279346,19966,139673.0,51398.0,21994.2,2089.8,2911.6,0.8558387485894393,0.05664811860383672,17532.4,0.34111054904860116
2023,MD,Commercial,12.77,260822,27061701,3456460,103.75543857496683,47696.4,20444.4,2145.4,1554.0,0.8572722469620349,0.0325810753012806,17484.0,0.3665685460537902
2023,MD,Industrial,9.94,9226,3455597,343636,374.54985909386517,47696.4,20444.4,2145.4,1554.0,0.8572722469620349,0.0325810753012806,17484.0,0.3665685460537902
2023,MD,Residential,16.6,2432423,26107722,4333163,10.733216221027346,47696.4,20444.4,2145.4,1554.0,0.8572722469620349,0.0325810753012806,17484.0,0.3665685460537902
2023,MD,Transportation,11.23,5,408065,45809,81613.0,47696.4,20444.4,2145.4,1554.0,0.8572722469620349,0.0325810753012806,17484.0,0.3665685460537902
2023,ME,Commercial,17.88,108745,4017144,718365,36.9409536070624,21006.4,9451.2,2.4,3921.0,0.8998400487470485,0.18665739964963057,4884.8,0.23253865488612993
2023,ME,Industrial,12.3,2040,2400208,295183,1176.5725490196078,21006.4,9451.2,2.4,3921.0,0.8998400487470485,0.18665739964963057,4884.8,0.23253865488612993
2023,ME,Residential,27.42,731969,4918678,1348778,6.719790045753304,21006.4,9451.2,2.4,3921.0,0.8998400487470485,0.18665739964963057,4884.8,0.23253865488612993
2023,ME,Transportation,0.0,0,0,0,,21006.4,9451.2,2.4,3921.0,0.8998400487470485,0.18665739964963057,4884.8,0.23253865488612993
2023,MI,Commercial,13.4,559552,36534334,4894750,65.29211583552556,124479.6,7953.6,47576.6,9745.800000000001,0.12778961371983844,0.07829234669777217,40113.4,0.32224878614648506
2023,MI,Industrial,8.16,5589,28515187,2325536,5102.019502594382,124479.6,7953.6,47576.6,9745.800000000001,0.12778961371983844,0.07829234669777217,40113.4,0.32224878614648506
2023,MI,Residential,18.84,4496300,32533717,6130301,7.235664212797189,124479.6,7953.6,47576.6,9745.800000000001,0.12778961371983844,0.07829234669777217,40113.4,0.32224878614648506
2023,MI,Transportation,13.67,2,5452,745,2726.0,124479.6,7953.6,47576.6,9745.800000000001,0.12778961371983844,0.07829234669777217,40113.4,0.32224878614648506
2023,MN,Commercial,12.39,308285,22613856,2800843,73.35373436917138,71366.4,10739.6,23219.6,12852.2,0.30097076495381586,0.180087548201955,18827.6,0.26381602546856786
2023,MN,Industrial,9.2,9351,20560640,1892556,2198.7637685809004,71366.4,10739.6,23219.6,12852.2,0.30097076495381586,0.180087548201955,18827.6,0.26381602546856786
2023,MN,Residential,14.73,2551574,23023275,3391941,9.023165700857588,71366.4,10739.6,23219.6,12852.2,0.30097076495381586,0.180087548201955,18827.6,0.26381602546856786
2023,MN,Transportation,12.35,1,18029,2227,18029.0,71366.4,10739.6,23219.6,12852.2,0.30097076495381586,0.180087548201955,18827.6,0.26381602546856786
2023,MO,Commercial,10.14,399085,29174382,2958249,73.10317852086648,84689.2,4366.8,37644.6,4951.4,0.10312530995687763,0.05846554224151367,32572.2,0.3846086632061704
2023,MO,Industrial,7.9,9831,12813199,1011796,1303.3464550910385,84689.2,4366.8,37644.6,4951.4,0.10312530995687763,0.05846554224151367,32572.2,0.3846086632061704
2023,MO,Residential,12.58,2906438,34964573,4397847,12.030042615737889,84689.2,4366.8,37644.6,4951.4,0.10312530995687763,0.05846554224151367,32572.2,0.3846086632061704
2023,MO,Transportation,9.77,2,23645,2310,11822.5,84689.2,4366.8,37644.6,4951.4,0.10312530995687763,0.05846554224151367,32572.2,0.3846086632061704
2023,MS,Commercial,12.37,246032,14230944,1760225,57.84184171164726,59332.0,1531.4,27460.8,1452.8000000000002,0.05162138475021911,0.024485943504348417,25438.2,0.42874334254702356
2023,MS,Industrial,6.96,11023,15646628,1088735,1419.4527805497596,59332.0,1531.4,27460.8,1452.8000000000002,0.05162138475021911,0.024485943504348417,25438.2,0.42874334254702356
2023,MS,Residential,13.23,1335278,18544190,2452659,13.887887016786017,59332.0,1531.4,27460.8,1452.8000000000002,0.05162138475021911,0.024485943504348417,25438.2,0.42874334254702356
2023,MS,Transportation,0.0,0,0,0,,59332.0,1531.4,27460.8,1452.8000000000002,0.05162138475021911,0.024485943504348417,25438.2,0.42874334254702356
2023,MT,Commercial,12.11,116235,5063035,612982,43.55860971308126,26791.6,6384.8,6895.0,3523.4,0.47662700249331885,0.1315113692351334,4133.0,0.15426476955463653
2023,MT,Industrial,7.8,12019,4686142,365555,389.8945003744072,26791.6,6384.8,6895.0,3523.4,0.47662700249331885,0.1315113692351334,4133.0,0.15426476955463653
2023,MT,Residential,12.54,549248,5755522,721681,10.478912986483337,26791.6,6384.8,6895.0,3523.4,0.47662700249331885,0.1315113692351334,4133.0,0.15426476955463653
2023,MT,Transportation,0.0,0,0,0,,26791.6,6384.8,6895.0,3523.4,0.47662700249331885,0.1315113692351334,4133.0,0.15426476955463653
2023,NC,Commercial,9.67,746025,48196906,4662157,64.60494755537682,143454.0,17376.6,53261.2,14225.6,0.24226023673093813,0.09916488909336792,42636.4,0.297213043902575
2023,NC,Industrial,7.15,9082,26143974,1868337,2878.6582250605593,143454.0,17376.6,53261.2,14225.6,0.24226023673093813,0.09916488909336792,42636.4,0.297213043902575
